1236,1994-10-01,1994-10-02,"1994 New York States",1994-new-york-states
1237,1994-10-02,1994-10-02,"1994 Maryland States",1994-maryland-states
1238,1994-10-02,1994-10-03,"1994 New England Championships",1994-new-england-championships
1239,1994-10-15,1994-10-16,"1994 Indian Summer/Northern CA States",1994-indian-summernorthern-ca-states
1240,1994-10-22,1994-10-03,"1994 Delaware States",1994-delaware-states
1241,1994-10-22,1994-10-23,"1994 Texas States",1994-texas-states
1242,1994-12-10,1994-12-11,"1994 Arizona States",1994-arizona-states
1243,1998-07-18,1998-07-19,"1998 Masters Overall - Santa Maria",1998-masters-overall-santa-maria
1244,1998-07-24,1998-07-26,"1998 FPA World Championships",1998-fpa-world-championships
1245,1998-07-25,1998-07-26,"1998 Swedish Championships",1998-swedish-championships
1246,1998-08-30,1998-08-31,"1998 US Open - Dallas",1998-us-open-dallas
1247,1998-09-19,1998-09-20,"1998 New England Flying Disc Championships",1998-new-england-flying-disc-championships
1248,1998-09-19,1998-09-20,"1998 Tampico Open  - Santa Cruz",1998-tampico-open-santa-cruz
1249,1998-09-27,1998-09-27,"1998 Indian Summer  - Sonoma",1998-indian-summer-sonoma
1250,1998-09-27,1998-09-27,"1998 Jammers Championships - Jacksonville",1998-jammers-championships-jacksonville
1251,1998-11-07,1998-11-07,"1998 El Dorado Fall 1-Day Overall - Los Angeles",1998-el-dorado-fall-1-day-overall-los-angeles
1252,1998-11-15,1998-11-15,"1998 AZ States - Scottsdale",1998-az-states-scottsdale
1253,2006-09-01,2006-09-03,"2006 EFC",2006-efc
1254,2006-06-17,2006-06-18,"2006 Minnesota State Championships",2006-minnesota-state-championships
1255,2006-06-24,2006-06-25,"2006 AmsterJam",2006-amsterjam
1256,2006-08-19,2006-08-20,"2006 Wisconsin States",2006-wisconsin-states
1257,2006-11-11,2006-11-12,"2006 Arizona States",2006-arizona-states
1258,2006-07-04,2006-07-08,"2006 Masters and Juniors  Overall Championships",2006-masters-and-juniors-overall-championships
1259,2006-08-12,2006-08-13,"2006 Narragansett Gathering of the tribe",2006-narragansett-gathering-of-the-tribe
1260,2006-09-23,2006-09-24,"2006 Versilia Cup",2006-versilia-cup
1261,1992-07-24,1992-07-26,"1992 US Open",1992-us-open
1262,1992-08-15,1992-08-16,"1992 Freestyle Players Association Worlds Championships",1992-freestyle-players-association-worlds-championships
1263,1992-11-07,1992-11-08,"1992 Ventura Fall Classic",1992-ventura-fall-classic
1264,1992-02-15,1992-02-15,"1992 Wintertime Open",1992-wintertime-open
1265,1992-06-06,1992-06-06,"1992 California Open",1992-california-open
1266,1992-06-13,1992-06-14,"1992 Northwest Freestyle Championships",1992-northwest-freestyle-championships
1267,1992-04-15,1992-04-15,"1992 Virginia State Championships",1992-virginia-state-championships
1268,1992-09-26,1992-09-27,"1992 New England Championships",1992-new-england-championships
1269,1992-08-01,1992-08-01,"1992 Massachusetts Championships",1992-massachusetts-championships
1270,1992-08-03,1992-08-04,"1992 Rhode Island Championships",1992-rhode-island-championships
1271,1992-08-05,1992-08-06,"1992 Connecticut Championships",1992-connecticut-championships
1272,1992-08-29,1992-08-30,"1992 New Jersey Championships",1992-new-jersey-championships
1273,1992-08-01,1992-08-01,"1992 Pyramids Championships",1992-pyramids-championships
1274,1992-10-01,1992-10-02,"1992 Texas States",1992-texas-states
1275,1992-08-08,1992-08-09,"1992 Swedish Championships",1992-swedish-championships
1276,1992-09-12,1992-09-13,"1992 16th Annual Wisconsin States",1992-16th-annual-wisconsin-states
1277,1992-10-01,1992-10-02,"1992 New York State Championships",1992-new-york-state-championships
1278,1992-05-30,1992-05-31,"1992 Octad",1992-octad
1279,1992-11-01,1992-11-01,"1992 New Zealand Championships",1992-new-zealand-championships
1280,1996-02-06,1996-02-06,"1996 New Zealand Flying Disc Championships",1996-new-zealand-flying-disc-championships
1281,1996-02-11,1996-02-11,"1996 Return of the L.A. Monthly",1996-return-of-the-l-a-monthly
1282,1996-02-18,1996-02-18,"1996 Wintertime Open",1996-wintertime-open
1283,1996-03-10,1996-03-10,"1996 Son of the L.A. Monthly",1996-son-of-the-l-a-monthly
1284,1996-04-14,1996-04-14,"1996 Virginia States",1996-virginia-states
1285,1996-07-13,1996-07-14,"1996 Masters Overall Flying Disc Championships",1996-masters-overall-flying-disc-championships
1286,1996-04-27,1996-04-27,"1996 Rhode Island States",1996-rhode-island-states
1287,1996-05-25,1996-05-26,"1996 Octad",1996-octad
1288,1996-06-01,1996-06-02,"1996 Swedish Qualifying Tournament",1996-swedish-qualifying-tournament
1289,1996-06-08,1996-06-08,"1996 La Mirada Spring One-Day Overall",1996-la-mirada-spring-one-day-overall
1290,1996-06-16,1996-06-16,"1996 So. California State Overall Championships",1996-so-california-state-overall-championships
1291,1996-06-22,1996-06-23,"1996 Minnesota State Overall Championships",1996-minnesota-state-overall-championships
1292,1996-06-29,1996-06-30,"1996 Yakima Flight Festival",1996-yakima-flight-festival
1293,1996-07-04,1996-07-04,"1996 Florida State Beaches Championships",1996-florida-state-beaches-championships
1294,1996-07-15,1996-07-20,"1996 Swedisc Championships",1996-swedisc-championships
1295,1996-07-20,1996-07-20,"1996 Connecticut State Championships",1996-connecticut-state-championships
1296,1996-07-26,1996-07-28,"1996 US Open Flying Disc Championships",1996-us-open-flying-disc-championships
1297,1996-07-27,1996-07-28,"1996 Iowa State Championships",1996-iowa-state-championships
1298,1996-08-10,1996-08-10,"1996 Vermont State Championships",1996-vermont-state-championships
1299,1996-08-18,1996-08-18,"1996 Beach Bowl",1996-beach-bowl
1300,1996-08-17,1996-08-18,"1996 Oklahoma States",1996-oklahoma-states
1301,1996-09-01,1996-09-01,"1996 Alabama States",1996-alabama-states
1302,1996-09-06,1996-09-08,"1996 FPA World Championships",1996-fpa-world-championships
1303,1996-09-07,1996-09-08,"1996 Wisconsin States",1996-wisconsin-states
1304,1996-09-21,1996-09-22,"1996 Tennessee States",1996-tennessee-states
1305,1996-09-27,1996-09-29,"1996 Northern California States/Indian Summer",1996-northern-california-statesindian-summer
1306,1996-09-28,1996-09-29,"1996 New England Flying Disc Championships",1996-new-england-flying-disc-championships
1307,1996-10-05,1996-10-06,"1996 New York States",1996-new-york-states
1308,1996-10-05,1996-10-06,"1996 Florida States",1996-florida-states
1309,1996-10-13,1996-10-13,"1996 Washington D.C. State Championships",1996-washington-d-c-state-championships
1310,1996-10-19,1996-10-19,"1996 La Mirada Fall One-Day Overall",1996-la-mirada-fall-one-day-overall
1311,1996-10-19,1996-10-20,"1996 Southeastern Regional Champs",1996-southeastern-regional-champs
1312,1996-10-19,1996-10-20,"1996 Texas States",1996-texas-states
1313,1996-10-19,1996-10-20,"1996 Tampico Open",1996-tampico-open
1314,1996-11-17,1996-11-17,"1996 Arizona States",1996-arizona-states
1315,1996-12-21,1996-12-21,"1996 Seattle Country Day School Holiday Indoor Championships",1996-seattle-country-day-school-holiday-indoor-championships
1316,2002-02-16,2002-02-16,"2002 NE Indoor Championships",2002-ne-indoor-championships
1317,2002-02-17,2002-02-17,"2002 Wintertime Open",2002-wintertime-open
1318,2002-02-24,2002-02-24,"2002 Wintershred at San Francisco's Ocean Beach",2002-wintershred-at-san-franciscos-ocean-beach
1319,2002-03-02,2002-03-03,"2002 Italian National Freestyle Championships",2002-italian-national-freestyle-championships
1320,2002-03-30,2002-03-31,"2002 Paganello",2002-paganello
1321,2002-04-13,2002-04-14,"2002 Virginia States",2002-virginia-states
1322,2002-05-22,2002-05-23,"2002 Minnesota State Championships",2002-minnesota-state-championships
1323,2002-06-22,2002-06-23,"2002 Santa Cruz Beach Classic VI @ Manresa Beach",2002-santa-cruz-beach-classic-vi-manresa-beach
1324,2002-06-29,2002-06-30,"2002 Summerfest",2002-summerfest
1325,2002-06-29,2002-06-29,"2002 Colorado State Championships",2002-colorado-state-championships
1326,2002-06-29,2002-06-29,"2002 Vagolino",2002-vagolino
1328,2002-07-01,2002-07-01,"2002 Swedish Championships",2002-swedish-championships
1329,2002-08-17,2002-08-18,"2002 Wisconsin Flying Disc Championships",2002-wisconsin-flying-disc-championships
1330,2002-08-18,2002-08-18,"2002 Summershred Ocean Beach SF",2002-summershred-ocean-beach-sf
1331,2002-08-31,2002-08-31,"2002 Iowa Flying Disc Championships",2002-iowa-flying-disc-championships
1332,2002-09-07,2002-09-08,"2002 California Freestyle Open  - California Dried Plum Festival",2002-california-freestyle-open-california-dried-plum-festival
1333,2002-09-21,2002-09-22,"2002 Jammers Championships at Jacksonville Beach",2002-jammers-championships-at-jacksonville-beach
1334,2002-09-21,2002-09-22,"2002 Tampico Open VIII",2002-tampico-open-viii
1335,2002-10-05,2002-10-06,"2002 New York State Championships",2002-new-york-state-championships
1336,2002-10-05,2002-10-06,"2002 World Beach Invitational",2002-world-beach-invitational
1337,2002-10-13,2002-10-13,"2002 Best Damn Freestyle Tournament Period",2002-best-damn-freestyle-tournament-period
1338,2002-11-09,2002-11-10,"2002 AZ States",2002-az-states
1339,2002-11-15,2002-11-15,"2002 San Diego Round Robin",2002-san-diego-round-robin
1340,2002-11-16,2002-11-16,"2002 Tennessee State Championships",2002-tennessee-state-championships
1341,2005-07-15,2005-07-17,"2005 Santa Cruz Open Overall",2005-santa-cruz-open-overall
1342,2005-08-20,2005-08-20,"2005 Israel Freestyle Championships",2005-israel-freestyle-championships
1343,2006-08-05,2006-08-06,"2006 Cologne Random Co-op and regular Open Pairs",2006-cologne-random-co-op-and-regular-open-pairs
1344,2006-04-09,2006-04-09,"2006 Wintershred 5",2006-wintershred-5
1345,1978-07-01,1978-07-01,"1978 Wham-O! I.F.A. North American Series : Toronto",1978-wham-o-i-f-a-north-american-series-toronto
1346,1978-07-01,1978-07-01,"1978 Wham-O! I.F.A. North American Series : Boulder",1978-wham-o-i-f-a-north-american-series-boulder
1347,1978-07-01,1978-07-01,"1978 Wham-O! I.F.A. North American Series : Rochester",1978-wham-o-i-f-a-north-american-series-rochester
1348,1978-07-01,1978-07-01,"1978 Wham-O! I.F.A. North American Series : Seattle",1978-wham-o-i-f-a-north-american-series-seattle
1349,2007-09-01,2007-09-02,"2007 White Air freestyle frisbee challenge",2007-white-air-freestyle-frisbee-challenge
1350,1981-07-01,1981-07-01,"1981 Varnamo Cup",1981-varnamo-cup
1351,1981-07-15,1981-07-15,"1981 Bergans Fristilscup",1981-bergans-fristilscup
1352,1981-08-01,1981-08-01,"1981 Varnamo II Cup",1981-varnamo-ii-cup
1353,1979-03-24,1979-03-25,"1979 Wham-O! I.F.A. North American Series",1979-wham-o-i-f-a-north-american-series
1354,1979-07-01,1979-07-01,"1979 Louisville Frisbee Derby",1979-louisville-frisbee-derby
1355,1981-08-08,1981-08-08,"1981 Kopenhagen I",1981-kopenhagen-i
1356,1981-08-15,1981-08-15,"1981 Sodertalje Sweden",1981-sodertalje-sweden
1357,1981-08-20,1981-08-26,"1981 Rose Bowl World Frisbee Championships",1981-rose-bowl-world-frisbee-championships
1358,1981-08-22,1981-08-22,"1981 Varstervik",1981-varstervik
1359,1981-07-20,1981-07-20,"1981 World Disc and FPA Worlds Combined",1981-world-disc-and-fpa-worlds-combined
1360,1982-07-01,1982-07-01,"1982 FRI - VM",1982-fri-vm
1361,1982-07-07,1982-07-07,"1982 Vintertrofen",1982-vintertrofen
1362,1982-04-01,1982-04-01,"1982 Apriljammet",1982-apriljammet
1363,1982-07-15,1982-07-15,"1982 Stockholm",1982-stockholm
1364,1982-07-16,1982-07-16,"1982 Europamasterskapen",1982-europamasterskapen
1365,1982-07-22,1982-07-22,"1982 SM I Orebro",1982-sm-i-orebro
1366,1985-04-07,1985-04-07,"1985 World Indoor Championships",1985-world-indoor-championships
1368,1985-06-01,1985-06-01,"1985 San Antonio National Freestyle Championships",1985-san-antonio-national-freestyle-championships
1369,1985-06-05,1985-06-05,"1985 Western Canadian Open",1985-western-canadian-open
1370,1985-06-03,1985-06-03,"1985 FPA New World Tour : Philadelphia",1985-fpa-new-world-tour-philadelphia
1371,1985-07-10,1985-07-10,"1985 Kansas City",1985-kansas-city
1372,1985-08-02,1985-08-02,"1985 FPA World Championships",1985-fpa-world-championships
1373,1985-07-20,1985-07-20,"1985 World Disc",1985-world-disc
1374,1985-07-28,1985-07-28,"1985 Ft. Collins",1985-ft-collins
1375,1987-06-08,1987-06-08,"1987 Canadian Open",1987-canadian-open
1376,1987-07-01,1987-07-01,"1987 U.S. Open",1987-u-s-open
1377,1987-08-05,1987-08-05,"1987 WFDF World Championships",1987-wfdf-world-championships
1378,1987-08-01,1987-08-01,"1987 FPA Eastern National Championships",1987-fpa-eastern-national-championships
1379,1987-08-08,1987-08-08,"1987 Massachusetts State Championships",1987-massachusetts-state-championships
1380,1987-07-01,1987-07-01,"1987 Swedish Championships",1987-swedish-championships
1381,1987-03-01,1987-03-01,"1987 World Indoor Championships",1987-world-indoor-championships
1382,1987-06-26,1987-06-26,"1987 FPA World Championships",1987-fpa-world-championships
1383,1987-09-10,1987-09-10,"1987 Indian Summer - California State Chmpionships",1987-indian-summer-california-state-chmpionships
1384,1987-10-29,1987-10-29,"1987 Arizona State Championships",1987-arizona-state-championships
1385,1988-07-01,1988-07-01,"1988 Dallas Air Open",1988-dallas-air-open
1386,1988-08-01,1988-08-01,"1988 WFDF World Championships",1988-wfdf-world-championships
1387,1990-07-01,1990-07-01,"1990 U.S. Open",1990-u-s-open
1388,1990-09-01,1990-09-01,"1990 FPA World Championships",1990-fpa-world-championships
1389,1990-07-01,1990-07-01,"1990 Seattle",1990-seattle
1390,1990-07-05,1990-07-05,"1990 World Masters Championships",1990-world-masters-championships
1391,1990-07-17,1990-07-17,"1990 Sky of 10,000 Frisbees",1990-sky-of-10000-frisbees
1392,1990-07-01,1990-07-01,"1990 Boulder Nationals",1990-boulder-nationals
1393,1990-09-01,1990-09-01,"1990 Wisconsin States",1990-wisconsin-states
1394,1990-08-01,1990-08-01,"1990 California State Freestyle Championships",1990-california-state-freestyle-championships
1395,1990-09-01,1990-09-01,"1990 Ventura Beach Tournament",1990-ventura-beach-tournament
1396,2006-09-09,2006-09-10,"2006 Roseto 'VOLA-VOLA'",2006-roseto-vola-vola
1397,2007-06-30,2007-07-01,"2007 Windmill Open",2007-windmill-open
1398,2007-08-04,2007-08-05,"2007 New England Beach Blast",2007-new-england-beach-blast
1399,2007-04-15,2007-04-15,"2007 Hat Tournament",2007-hat-tournament
1400,2007-05-05,2007-05-06,"2007 Dreh & Trink Freestyle Contest",2007-dreh-trink-freestyle-contest
1401,2007-03-31,2007-04-01,"2007 Frisbee Freestyle Masters",2007-frisbee-freestyle-masters
1402,2007-06-09,2007-06-10,"2007 Vagolino",2007-vagolino
1403,2007-09-17,2007-09-18,"2007 Torneo CittÃ  di Milano",2007-torneo-citta-di-milano
1404,2007-09-15,2007-09-16,"2007 European Open",2007-european-open
1405,2007-09-08,2007-09-09,"2007 EFC in Roseto, Italy",2007-efc-in-roseto-italy
1406,2007-07-07,2007-07-08,"2007 Nass Freestyle Challenge",2007-nass-freestyle-challenge
1407,2007-07-07,2007-07-14,"2007 Rototom Sunsplash Frisbee Freestyle",2007-rototom-sunsplash-frisbee-freestyle
1408,2006-07-08,2006-07-08,"2006 Rototom Frisbee Freestyle",2006-rototom-frisbee-freestyle
1409,2007-02-15,2007-02-19,"2007 Puerto Rico Winter Jam",2007-puerto-rico-winter-jam
1410,2007-11-10,2007-11-11,"2007 Arizona States",2007-arizona-states
1411,2007-04-13,2007-04-15,"2007 Virginia States",2007-virginia-states
1412,2007-05-19,2007-05-20,"2007 I LAZZARONI - International Freestyle Tournament",2007-i-lazzaroni-international-freestyle-tournament
1413,2007-06-21,2007-06-24,"2007 FPA World Championships",2007-fpa-world-championships
1414,2007-06-30,2007-07-01,"2007 Afterworld",2007-afterworld
1415,2007-05-19,2007-05-20,"2007 The Jammers",2007-the-jammers
1416,2007-08-24,2007-08-26,"2007 Santa Cruz Open",2007-santa-cruz-open
1417,2007-09-24,2007-09-25,"2007 Burla Beach Cup",2007-burla-beach-cup
1418,2007-09-15,2007-09-16,"2007 Aloha Beach Event; Just Jams-NoTitlesNoGlory",2007-aloha-beach-event-just-jams-notitlesnoglory
1419,2006-10-15,2006-10-15,"2006 Bay Area Plastic On Plastic shred tournament",2006-bay-area-plastic-on-plastic-shred-tournament
1420,2007-07-09,2007-07-14,"2007 WFDF World Overall Championships",2007-wfdf-world-overall-championships
1421,2007-06-17,2007-06-17,"2007 Minnesota State Championships",2007-minnesota-state-championships
1422,2007-05-26,2007-05-27,"2007 German Freestyle Disc Championships",2007-german-freestyle-disc-championships
1423,2007-02-10,2007-02-11,"2007 Prague FrisbeerCup Winter Indoor",2007-prague-frisbeercup-winter-indoor
1424,2007-03-31,2007-04-02,"2007 Costa Brava Open",2007-costa-brava-open
1425,2007-04-05,2007-04-07,"2007 Paganello Freestyle Challenge",2007-paganello-freestyle-challenge
1426,2006-08-20,2006-08-20,"2006 Michelob Ultra Beach Tournament",2006-michelob-ultra-beach-tournament
1427,2006-09-16,2006-09-17,"2006 INDIAN SUMMER FRISBEE FESTIVAL 2006",2006-indian-summer-frisbee-festival-2006
1428,2007-01-21,2007-01-21,"2007 Boxmeer winterjam",2007-boxmeer-winterjam
1429,2007-06-23,2007-06-24,"2007 Disctivity",2007-disctivity
1430,2006-09-16,2006-09-17,"2006 Torneo CittÃ  di Milano",2006-torneo-citta-di-milano
1431,2006-07-28,2006-07-30,"2006 FPA World Championships",2006-fpa-world-championships
1432,2007-07-21,2007-07-21,"2007 Northeast Freestyle Championship pro/am",2007-northeast-freestyle-championship-proam
1433,2008-06-21,2008-06-22,"2008 Minnesota State Overall",2008-minnesota-state-overall
1434,2007-08-04,2007-08-04,"2007 Summershred",2007-summershred
1435,2007-08-11,2007-08-12,"2007 Salento 1st contest frisbee freestyle",2007-salento-1st-contest-frisbee-freestyle
1436,2007-07-28,2007-07-28,"2007 Hero Open",2007-hero-open
1437,2008-03-15,2008-03-16,"2008 Frisbee Freestyle Masters (Dortmund, Germany)",2008-frisbee-freestyle-masters-dortmund-germany
1438,2007-11-17,2007-11-18,"2007 Freestyle Event",2007-freestyle-event
1439,2007-12-28,2007-12-30,"2007 Freestyle Jam Camp",2007-freestyle-jam-camp
1440,2007-08-05,2007-08-05,"2007 Puerto Rico National Freestyle Championships",2007-puerto-rico-national-freestyle-championships
1441,2007-11-24,2007-11-25,"2007 1st GP Citta di Forli",2007-1st-gp-citta-di-forli
1442,2007-12-01,2007-12-02,"2007 Slovakia Open Championship",2007-slovakia-open-championship
1443,2008-07-31,2008-08-03,"2008 FPA World Championships",2008-fpa-world-championships
1444,2009-08-19,2009-08-23,"2009 BERLINER FPA WORLD CHAMPIONSHIPS",2009-berliner-fpa-world-championships
1445,2008-09-06,2008-09-07,"2008 Butch Cassidy Cup",2008-butch-cassidy-cup
1446,2008-07-14,2008-07-19,"2008 U.S. Open Overall + Juniors and Masters",2008-u-s-open-overall-juniors-and-masters
1448,2008-02-10,2008-02-15,"2008 Ultimutation",2008-ultimutation
1449,2008-02-15,2008-02-18,"2008 Puerto Rico Winter Jam",2008-puerto-rico-winter-jam
1450,2008-05-23,2008-05-25,"2008 The Jammers",2008-the-jammers
1451,2008-06-21,2008-06-22,"2008 AmsterJam Open",2008-amsterjam-open
1452,2009-01-02,2009-01-04,"2009 Freestyle Jam Camp - Los Angeles",2009-freestyle-jam-camp-los-angeles
1453,2008-08-09,2008-08-10,"2008 BerlinJam",2008-berlinjam
1454,2007-10-14,2007-10-14,"2007 Berlin Hat Tournament",2007-berlin-hat-tournament
1455,2008-03-20,2008-03-24,"2008 Paganello",2008-paganello
1457,2008-07-02,2008-07-06,"2008 WFDF World Title Freestyle Championship Title",2008-wfdf-world-title-freestyle-championship-title
1458,2006-10-08,2006-10-08,"2006 Berlin Hat Tournament",2006-berlin-hat-tournament
1459,2008-06-07,2008-06-08,"2008 German Freestyle Disc Championships",2008-german-freestyle-disc-championships
1460,2008-08-23,2008-08-23,"2008 World Beach Freestyle frisbee disc Championships",2008-world-beach-freestyle-frisbee-disc-championships
1461,2008-04-13,2008-04-13,"2008 Wintershred",2008-wintershred
1462,2008-04-25,2008-04-25,"2008 Torneo del Cappello Hat Tournament",2008-torneo-del-cappello-hat-tournament
1463,2008-08-15,2008-08-17,"2008 FPA European Freestyle Championships",2008-fpa-european-freestyle-championships
1464,2008-04-20,2008-04-20,"2008 Berlin says hello to spring",2008-berlin-says-hello-to-spring
1465,2008-09-06,2008-09-07,"2008 International Roma Open",2008-international-roma-open-08
1466,2008-07-05,2008-07-06,"2008 Rototom Flying Station",2008-rototom-flying-station
1467,2008-11-29,2008-11-30,"2008 Mazapegul",2008-mazapegul
1468,2008-07-12,2008-07-13,"2008 SALENTO(south Italy) FrisbeeFreestyleChampionships",2008-salentosouth-italy-frisbeefreestylechampionships
1469,1980-03-29,1980-03-30,"1980 Wham-O! I.F.A. North American Series",1980-wham-o-i-f-a-north-american-series
1470,1980-04-04,1980-04-05,"1980 Duke Disc Festival",1980-duke-disc-festival
1471,1980-04-26,1980-04-27,"1980 Wham-O! I.F.A. North American Series Sarasota, FL",1980-wham-o-i-f-a-north-american-seriessarasota-fl
1473,1980-07-04,1980-07-05,"1980 Wham-O! I.F.A. North American Series: Vancouver, BC",1980-wham-o-i-f-a-north-american-series-vancouver-bc
1474,1980-07-11,1980-07-12,"1980 Freestyle Players Association Series : Boulder",1980-freestyle-players-association-series-boulder
1475,1980-07-16,1980-07-17,"1980 Wham-O! I.F.A. North American Series: Minneapolis, MN",1980-wham-o-i-f-a-north-american-series-minneapolis-mn
1476,1980-07-23,1980-07-24,"1980-Wham-O! I.F.A. North American Series: Toronto",1980-wham-o-i-f-a-north-american-series-toronto
1477,1980-07-31,1980-08-01,"1980 American Flying Disc Open (AFDO)",1980-american-flying-disc-open-afdo
1478,1980-08-07,1980-08-10,"1980 World Flying Disc Championships (WFDF)",1980-world-flying-disc-championships-wfdf
1479,1980-08-28,1980-08-31,"1980 World Frisbee Championships (WFC)",1980-world-frisbee-championships-wfc
1480,1980-09-04,1980-09-07,"1980 Central Pennsylvania Frisbee Festival",1980-central-pennsylvania-frisbee-festival
1481,1981-03-28,1981-03-29,"1981 Wham-O! I.F.A. North American Series: Austin",1981-wham-o-i-f-a-north-american-series-austin
1482,1981-04-04,1981-04-05,"1981 Wham-O! I.F.A. North American Series: Santa Barbara",1981-wham-o-i-f-a-north-american-series-santa-barbara
1483,1981-04-11,1981-04-12,"1981 FPA New World Tour : Tempe",1981-fpa-new-world-tour-tempe
1484,1981-04-19,1981-04-20,"1981 Southwest Desert Disc Classic",1981-southwest-desert-disc-classic
1485,1981-05-02,1981-05-03,"1981 Wham-O! I.F.A. North American Series: Charlotte",1981-wham-o-i-f-a-north-american-series-charlotte
1486,1981-05-09,1981-05-10,"1981 Wham-O! I.F.A. North American Series: Albuquerque",1981-wham-o-i-f-a-north-american-series-albuquerque
1487,1981-05-16,1981-05-17,"1981 Wham-O! I.F.A. North American Series: Chicago",1981-wham-o-i-f-a-north-american-series-chicago
1488,1983-09-17,1983-09-18,"1983 Massachusetts State Frisbee Championships",1983-massachusetts-state-frisbee-championships
1490,1981-05-28,1981-05-29,"1981 Wham-O! I.F.A. North American Series- Toronto",1981-wham-o-i-f-a-north-american-series-toronto-2
1491,1981-06-12,1981-06-14,"1981 FPA New World Tour : Rochester",1981-fpa-new-world-tour-rochester
1492,1982-09-24,1982-09-25,"1982 Wham-O! I.F.A. New England Championships",1982-wham-o-i-f-a-new-england-championships
1493,1981-07-25,1981-07-26,"1981 American Flying Disc Open: (AFDO)",1981-american-flying-disc-open-afdo-2
1494,1981-07-17,1981-07-18,"1981FPA New World Tour : Minneapolis",1981-fpa-new-world-tour-minneapolis
1495,1982-04-10,1982-04-11,"1982 6th Annual Virginia State Frisbee Championships",1982-6th-annual-virginia-state-frisbee-championships
1496,1981-09-12,1981-09-13,"1981 Central Pennsylvania Frisbee Festival",1981-central-pennsylvania-frisbee-festival
1497,1982-04-17,1982-04-18,"1982 FPA New World Tour : Greenville",1982-fpa-new-world-tour-greenville
1498,1982-05-01,1982-05-02,"1982 The Charlotte National Open",1982-the-charlotte-national-open
1499,1982-06-26,1982-06-27,"1982 FPA New World Tour : Kansas City",1982-fpa-new-world-tour-kansas-city
1500,1982-07-03,1982-07-04,"1982 Eastern Canadian Open : Etobicoke",1982-eastern-canadian-open-etobicoke
1501,1982-07-17,1982-07-18,"1982 FPA New World Tour : World Freestyle Championships",1982-fpa-new-world-tour-world-freestyle-championships
1502,1982-07-24,1982-07-25,"1982 FPA New World Tour : Minneapolis",1982-fpa-new-world-tour-minneapolis
1503,1982-08-01,1982-08-02,"1982 Volcanic Open",1982-volcanic-open
1504,1982-08-07,1982-08-12,"1982 WFDF - World FLying Disc Championships",1982-wfdf-world-flying-disc-championships
1505,1982-08-14,1982-08-15,"1982 Wham-O! I.F.A. Canadian National Championships",1982-wham-o-i-f-a-canadian-national-championships
1506,1982-08-28,1982-08-29,"1982 National Capitol Area Frisbee Championships",1982-national-capitol-area-frisbee-championships
1507,1982-09-11,1982-09-12,"1982 Massachusetts State Frisbee Championships",1982-massachusetts-state-frisbee-championships
1508,1983-03-13,1983-03-13,"1983 Long Island Indoor Pro / Am",1983-long-island-indoor-pro-am
1509,1983-04-30,1983-05-01,"1983 FPA New World Tour : Victoria",1983-fpa-new-world-tour-victoria
1510,1983-05-14,1983-05-15,"1983 FPA New World Tour : Charlotte",1983-fpa-new-world-tour-charlotte
1511,1983-05-28,1983-05-29,"1983 The Philadelphia Flying Disc Championships",1983-the-philadelphia-flying-disc-championships
1512,1983-07-02,1983-07-03,"1983 FPA New World Tour : Fort Collins",1983-fpa-new-world-tour-fort-collins
1513,1983-07-23,1983-07-24,"1983 Canadian National Championships",1983-canadian-national-championships
1514,1984-03-10,1984-03-10,"1984 Long Island Open",1984-long-island-open
1515,1983-10-22,1983-10-22,"1983 Connecticut State Championships",1983-connecticut-state-championships
1516,1984-04-28,1984-04-29,"1984 FPA New World Tour : Philadelphia",1984-fpa-new-world-tour-philadelphia
1517,1984-06-09,1984-06-10,"1984 Canadian Open",1984-canadian-open
1518,1984-06-17,1984-06-17,"1984 Connecticut State Frisbee Championships",1984-connecticut-state-frisbee-championships
1519,1984-08-19,1984-08-20,"1984 Rhode Island State Frisbee Championships",1984-rhode-island-state-frisbee-championships
1520,1984-09-09,1984-09-10,"1984 Massachusetts State Frisbee Championships",1984-massachusetts-state-frisbee-championships
1521,1984-11-03,1984-11-04,"1984 Eastern Indoor Freestyle Championships",1984-eastern-indoor-freestyle-championships
1522,2008-08-09,2008-08-10,"2008 Swiss Freestyle Disc Open",2008-swiss-freestyle-disc-open
1523,2009-08-09,2009-08-10,"2009 Swiss Freestyle Disc Open Bern",2009-swiss-freestyle-disc-open-bern
1524,2008-10-05,2008-10-05,"2008 Freestyle and Overall format",2008-freestyle-and-overall-format
1526,1979-07-04,1979-07-05,"1979 Wham-O! I.F.A. North American Series : Toronto",1979-wham-o-i-f-a-north-american-series-toronto
1527,1979-07-12,1979-07-13,"1979 Wham-O! I.F.A. North American Series : New Brunswick",1979-wham-o-i-f-a-north-american-series-new-brunswick
1528,2008-08-10,2008-08-10,"2008 Disc golf tournament",2008-disc-golf-tournament
1529,1979-08-06,1979-08-07,"1979 Wham-O! I.F.A. North American Series : Minneapolis",1979-wham-o-i-f-a-north-american-series-minneapolis
1530,1983-08-01,1983-08-04,"1983 U.S. Open Frisbee Championships la mirada, ca",1983-u-s-open-frisbee-championships
1531,2008-10-04,2008-10-05,"2008 Overall and Freestyle formats at Sonoma State Univ",2008-overall-and-freestyle-formats-at-sonoma-state-univ
